Respondent_ID,Age,Gender,City,Income_LPA,Product_Usage,Satisfaction_Score
5484288,26,Female,Port Audreychester,12,Monthly,8
1386323,50,Male,Parsonsstad,10,Monthly,9
753200,46,Male,East Margaretfurt,8,Weekly,7
11780162,40,Female,Shawnchester,13,Weekly,6
8577914,43,Female,Lake Michael,16,Monthly,7
14190940,38,Male,Hartchester,8,Monthly,6
15859340,55,Male,Ianbury,8,Weekly,8
5984788,55,Female,Port Jessicaside,14,Daily,6
567248,55,Female,Pooleview,8,Weekly,7
10521200,35,Male,North Tina,9,Daily,8
10756265,28,Female,Davisfurt,8,Weekly,6
8193475,54,Female,Allisonburgh,8,Monthly,6
11360923,35,Female,Marktown,8,Weekly,6
128766,50,Female,Nicholsfort,14,Monthly,6
16464697,55,Male,Thomasburgh,26,Weekly,7
9653018,33,Male,North Ashleyfurt,8,Monthly,7
80269,29,Female,East Kathryn,10,Weekly,6
8863042,40,Male,New Allison,8,Daily,6
818061,35,Male,Port Carolynshire,8,Daily,7
12307101,43,Female,Courtneystad,15,Daily,7
9758683,52,Male,Dawnhaven,15,Weekly,7
2326227,51,Female,Hardyfurt,8,Daily,7
1808546,38,Female,North Jamietown,8,Monthly,6
3372068,31,Male,Garcialand,8,Daily,9
10531325,46,Male,Karenberg,9,Weekly,6
15089857,53,Female,Port Deanna,16,Monthly,6
11998699,53,Female,Darrenchester,16,Weekly,6
3890999,55,Female,Sarahhaven,8,Weekly,7
3941965,47,Female,East Patricia,17,Weekly,6
10694470,54,Male,New Paigeside,31,Weekly,6
14651090,26,Male,West Crystal,8,Daily,8
10259833,47,Male,Port Teresahaven,8,Weekly,7
8521309,42,Female,Smithbury,8,Weekly,7
12498916,43,Male,Kellyfort,8,Weekly,6
3506745,26,Male,Lisaland,12,Monthly,9
14636142,35,Female,Maddenport,8,Weekly,8
15673350,42,Female,Lauratown,14,Weekly,6
16117057,48,Female,South Samuelport,9,Weekly,7
7078609,34,Male,West Pamela,14,Daily,7
2332761,36,Male,Dustinport,19,Weekly,8
149036,55,Male,Thomastown,24,Weekly,6
9886114,41,Female,Port Tonybury,19,Monthly,6
2323426,37,Male,South Timothy,8,Monthly,9
6725619,51,Male,Andersonburgh,8,Daily,6
13836590,46,Female,Lake Jonathonview,14,Weekly,7
9093207,36,Female,Timothystad,17,Weekly,7
1416816,43,Female,Montesshire,25,Daily,7
15723900,26,Male,Rogerfort,8,Daily,9
8631422,35,Male,Jasonview,11,Weekly,7
1148145,45,Female,Barrettview,8,Weekly,7
5202735,33,Male,West Patricktown,8,Monthly,6
15624870,55,Male,Gregoryfort,8,Monthly,6
82662,55,Female,Lake Mary,11,Monthly,6
2017787,40,Female,Lake Kirkberg,8,Daily,7
12056380,50,Male,South David,8,Weekly,6
2216024,37,Male,West Amyville,26,Monthly,8
6417998,50,Male,Port Christopherstad,8,Daily,7
5318810,47,Female,Lake Sophia,22,Weekly,7
9282444,55,Female,Port Joseph,8,Weekly,6
7918707,53,Male,Lopezberg,8,Weekly,8
8131800,50,Male,Nelsonville,12,Daily,8
715866,33,Female,Lake Christinaberg,8,Weekly,6
12546538,48,Male,Danielberg,20,Weekly,9
13733585,52,Male,West Christopher,8,Monthly,6
8454633,50,Male,Graybury,8,Daily,7
3805265,53,Male,East Melissaview,8,Monthly,6
252582,55,Female,Hardingberg,8,Weekly,6
14586401,26,Female,West Josephborough,8,Weekly,7
12437268,33,Female,Patrickville,8,Daily,8
380805,43,Male,Vanessaberg,8,Weekly,7
9615681,51,Male,West Robertmouth,8,Weekly,8
4856050,43,Female,New Marissa,8,Monthly,8
3963007,55,Male,Lake Zacharyport,8,Daily,6
2822525,37,Male,Juliemouth,8,Daily,9
7235756,50,Male,Port Karenland,8,Daily,6
14803264,33,Male,Port John,35,Daily,9
7169082,52,Female,South Scottshire,15,Weekly,6
11771078,39,Male,Port Thomas,8,Weekly,8
1657827,55,Male,New Amber,12,Weekly,6
637439,41,Female,Port Beth,8,Daily,6
7484418,55,Male,Shawchester,11,Daily,6
4846109,41,Female,Lauraborough,20,Weekly,6
4240567,46,Male,South Larry,22,Weekly,6
10965413,50,Male,Robertbury,8,Daily,7
10098339,55,Female,Wadechester,27,Weekly,6
15283267,47,Female,West Virginiatown,11,Daily,6
16516649,36,Male,Lake Holly,22,Daily,7
10090525,33,Female,West Anthony,13,Weekly,7
10576832,26,Female,Amyview,8,Weekly,6
11462430,55,Female,Greenmouth,9,Daily,9
1895696,50,Female,Blakemouth,8,Weekly,6
16774643,55,Male,Parksbury,22,Weekly,7
14219326,55,Male,East Joelmouth,8,Weekly,7
15263524,29,Male,Port Katherine,8,Daily,7
7907797,55,Female,Codymouth,24,Weekly,9
2235559,35,Male,Ronaldmouth,8,Weekly,7
12299480,40,Male,Mcmillanstad,8,Daily,7
9074539,46,Female,West Calebville,10,Weekly,6
11394201,55,Female,Hurstborough,8,Weekly,6
1130786,32,Male,Mayochester,16,Monthly,8
16096794,54,Female,Jamesside,8,Weekly,6
4824193,44,Male,Richmouth,8,Daily,7
11718162,53,Male,Ethanfurt,8,Weekly,8
10263566,55,Female,Phillipport,25,Weekly,6
99591,55,Male,New Vanessa,8,Daily,6
977664,43,Male,East Douglas,8,Monthly,8
14918291,40,Female,New Robertton,8,Weekly,6
9117845,26,Female,Vanceland,8,Monthly,7
11684633,43,Female,Taylorton,10,Daily,9
10623235,39,Male,Cynthiaview,8,Monthly,8
11728862,32,Female,Meganton,8,Daily,7
11160164,43,Male,Lake Jasonstad,22,Weekly,6
650501,55,Male,Jonathanchester,8,Weekly,9
11205302,33,Female,Lake Kristen,8,Daily,6
12464078,55,Male,Nicholsonburgh,16,Daily,9
876163,55,Female,Floydton,11,Weekly,7
14031359,55,Female,Maryside,13,Monthly,6
14570926,40,Female,Rodriguezstad,8,Weekly,6
12718051,43,Male,New Benjaminhaven,8,Monthly,9
11724206,47,Male,Josephburgh,14,Weekly,7
8407355,55,Female,Jeffreyton,16,Weekly,7
2343712,49,Female,Lake Timothy,8,Daily,8
16230671,45,Female,Allentown,8,Monthly,6
15761865,53,Female,South Tammy,31,Weekly,6
15660894,53,Female,East Kimberlyside,8,Monthly,7
13318526,46,Male,East Darrell,8,Weekly,7
14851165,33,Male,Johnshire,8,Monthly,9
4983913,45,Female,New Brandontown,19,Daily,7
9214807,47,Male,Davidfort,20,Weekly,6
10676443,53,Male,New David,8,Daily,7
11865745,26,Female,South Tammy,8,Monthly,6
6016798,43,Female,Pattersonside,14,Monthly,6
5825928,48,Male,Josephview,8,Weekly,6
10711910,26,Male,Gibsonville,8,Daily,8
8303588,51,Male,West Claudiafort,8,Monthly,8
1141403,54,Male,Michaelfurt,8,Weekly,6
8197128,45,Male,Lake Micheleberg,8,Monthly,7
15368300,26,Male,East Joseshire,8,Daily,9
16618522,48,Male,Port Tanyaborough,20,Daily,9
8434984,55,Female,Burketown,8,Monthly,7
6241417,49,Female,Lake Rebecca,8,Daily,7
301978,40,Female,South Renee,24,Monthly,7
10544577,55,Male,Powersview,9,Weekly,6
5656998,46,Female,Jennifermouth,8,Daily,6
8920293,54,Male,New Kristinamouth,8,Monthly,7
10175074,33,Female,Estradafort,8,Daily,6
12802580,51,Female,South Michael,8,Daily,6
8186918,51,Female,Blevinsbury,29,Weekly,8
9018071,40,Female,Trujilloberg,8,Daily,9
12018780,55,Female,New Daniel,8,Weekly,8
10883198,55,Female,Riveramouth,22,Monthly,6
15555883,49,Male,Melissashire,8,Weekly,8
9591870,42,Male,Bestland,8,Monthly,8
7131491,55,Female,Jonesmouth,8,Daily,8
15590661,48,Female,North Paul,8,Weekly,6
9926301,34,Female,Kimberlymouth,8,Weekly,6
1554512,55,Female,Cindyport,8,Monthly,6
13606664,43,Female,Mannbury,13,Monthly,7
5644883,44,Male,Rodriguezmouth,22,Weekly,9
13828542,47,Male,Wrightside,8,Weekly,8
1121591,55,Female,Morrisonton,35,Daily,6
4513996,27,Male,Pachecohaven,8,Monthly,9
6283534,32,Female,Davisberg,8,Monthly,7
12180312,55,Female,Clarkton,8,Daily,7
7913262,51,Female,Jacobshire,8,Weekly,7
11034167,38,Female,North Maryberg,8,Daily,9
7651442,54,Male,Port Michaelburgh,8,Weekly,7
8806791,53,Male,Port Michaelton,8,Daily,7
14687761,33,Female,Heatherton,13,Weekly,8
9151364,45,Female,West James,10,Weekly,6
13834820,28,Male,West Jamiemouth,8,Weekly,8
5111543,55,Male,Port Kevinville,9,Weekly,6
10517032,55,Female,Matthewchester,18,Weekly,6
13186121,47,Female,New Susanside,19,Weekly,7
10212958,48,Female,New Michaelfort,8,Weekly,6
15025142,43,Female,Walkerburgh,35,Weekly,7
13612696,41,Male,Victoriaburgh,8,Monthly,8
9773613,45,Male,East Angela,8,Monthly,7
3963471,53,Female,Port Joshuaberg,8,Weekly,7
8989079,55,Male,East Brittanychester,11,Weekly,7
13527002,39,Female,Victorfurt,8,Weekly,6
6733895,38,Male,South Shelley,30,Weekly,7
4232576,30,Male,Lopezmouth,16,Monthly,8
11874464,49,Male,Port Kenneth,8,Daily,9
3088232,47,Female,East David,21,Daily,7
8471286,43,Female,Troyhaven,8,Monthly,6
8231224,32,Female,East Meaganshire,12,Weekly,8
10809821,55,Female,Port Michelletown,8,Monthly,6
1562155,40,Female,Richardhaven,8,Weekly,7
5793686,29,Female,West Jasonhaven,34,Weekly,7
16064964,50,Male,West Daniel,24,Daily,6
15517231,46,Female,Lawrenceborough,8,Weekly,7
15081902,55,Female,Jacobston,11,Weekly,7
14630519,39,Male,Duanetown,8,Daily,7
370965,55,Male,Ericksonfort,8,Weekly,7
9830653,55,Female,South Jose,15,Daily,6
14161940,55,Male,Jeffersonburgh,8,Monthly,6
11934436,55,Male,Lake Dominicshire,8,Daily,7
5818079,43,Male,Stevensmouth,8,Daily,7
12593801,43,Female,Smithtown,27,Weekly,7
11765925,52,Male,Carsonshire,8,Monthly,8
4893767,35,Female,South Codyside,28,Monthly,6
6356409,40,Female,Port Melissa,11,Weekly,6
6473431,42,Female,West Jason,17,Monthly,6
1171653,43,Female,Schwartzberg,12,Weekly,6
16165660,45,Female,New Brian,11,Weekly,6
419699,39,Female,South Holly,8,Daily,6
8360439,49,Female,Lake Kathleen,13,Daily,6
12776592,46,Male,Port Jeffreyberg,13,Weekly,9
9150727,55,Female,South Angelahaven,20,Weekly,6
7657922,55,Female,Annborough,8,Weekly,6
7435153,55,Female,Dukebury,35,Monthly,6
3669536,46,Male,New Kelly,14,Monthly,7
6419705,55,Female,Andrewsstad,18,Weekly,6
6816236,50,Female,Lindafurt,8,Monthly,9
5127822,26,Male,Justinshire,8,Monthly,7
8121114,39,Male,Lake Kevin,8,Daily,6
10071273,55,Female,Marshallberg,17,Monthly,6
1306459,33,Male,Lake Emilyburgh,8,Daily,6
2821522,26,Male,South Samanthashire,23,Weekly,9
9329221,55,Male,Cherylton,8,Daily,7
12365846,55,Female,West Michael,12,Monthly,6
3952037,55,Male,Port Corey,8,Monthly,7
10722563,30,Male,Nancyberg,8,Monthly,6
11635447,55,Male,Hudsontown,8,Monthly,8
444667,54,Male,Williamsside,11,Monthly,6
509304,47,Female,Lake Jonathanberg,8,Weekly,6
5268023,44,Female,Stewartfort,8,Weekly,7
12358761,55,Male,West Nicholas,8,Weekly,6
5314276,47,Male,Williamburgh,8,Daily,9
3283481,49,Female,Lake Tamaraberg,8,Weekly,6
5574582,44,Male,Port Rhondabury,8,Daily,7
6549766,35,Female,Perezland,16,Monthly,6
16457728,26,Female,Lake Maryville,26,Monthly,6
6601990,53,Male,Estradamouth,8,Monthly,7
2054219,55,Female,Gibbsshire,22,Daily,9
7127250,55,Female,East Cassandra,10,Weekly,6
4608712,55,Male,West Jacquelinemouth,8,Daily,9
2574902,47,Female,New Alexisborough,16,Weekly,9
6848718,47,Female,Phillipsview,8,Monthly,6
780757,55,Female,Lake Anthonyborough,21,Monthly,7
14064231,37,Male,East Robertstad,18,Weekly,7
2104067,55,Female,Kennedyburgh,8,Daily,6
10463281,55,Male,North Jonathan,8,Daily,9
7589089,40,Female,West Elizabeth,8,Daily,6
5781627,55,Male,Antoniostad,8,Daily,9
8228887,55,Male,Port Christian,8,Daily,8
585547,33,Male,Port Marthafort,8,Daily,8
10782676,55,Female,Brownshire,9,Monthly,6
15966569,30,Female,Port Micheal,8,Weekly,6
1120105,26,Male,Audreyview,8,Weekly,7
8978452,53,Male,Port Lisaville,8,Monthly,6
8764194,39,Male,Graymouth,10,Weekly,6
2380684,55,Female,Juanport,8,Daily,6
4880552,55,Female,Calebborough,17,Daily,7
7559732,38,Female,Lake Katherineview,18,Daily,6
3295343,49,Male,Matthewmouth,16,Weekly,6
15874501,51,Female,Lake Charlesberg,8,Weekly,6
12568980,43,Male,Richardsonmouth,8,Weekly,6
3187767,55,Female,Richardsonstad,8,Daily,6
255272,55,Male,Whiteburgh,8,Weekly,8
13322522,30,Male,East Allen,26,Weekly,8
8844181,55,Male,Lisaburgh,12,Monthly,7
10928875,34,Female,North Toni,8,Daily,7
12531529,31,Female,Barkerton,8,Weekly,6
10484214,44,Female,South Peterfurt,19,Monthly,7
6050291,36,Female,West Allison,8,Daily,7
11159142,50,Female,Beverlyport,8,Monthly,7
15492483,41,Male,Andersonmouth,13,Weekly,7
16266950,43,Female,Lake Rachelbury,10,Weekly,9
1502587,54,Female,West Leslie,20,Weekly,7
8053993,30,Female,New Devin,8,Daily,7
13326679,55,Male,Lake Donnafurt,8,Weekly,6
13379562,55,Female,Solisview,8,Monthly,6
12399389,26,Female,Port Juliemouth,20,Daily,7
9750606,36,Male,Christopherside,8,Daily,8
16628026,54,Male,Danielberg,8,Monthly,6
7284880,55,Female,Lake Greg,14,Weekly,6
13002021,40,Female,Ericafort,8,Daily,6
14339306,36,Male,East Madisonside,8,Weekly,7
1322722,55,Female,Adrianamouth,15,Daily,6
10033680,40,Female,Port Brian,8,Daily,7
5443982,55,Female,South Lauren,8,Weekly,6
14630210,54,Female,New Cheyenne,8,Monthly,7
15466482,36,Female,Robertborough,35,Weekly,7
14398044,55,Female,Lake Josephside,15,Monthly,6
5371277,51,Male,South Melanie,8,Daily,7
11067133,55,Female,Lake Tammy,15,Weekly,6
16093323,45,Male,Valdezborough,18,Weekly,7
14783604,46,Male,Samanthahaven,9,Daily,7
6150123,49,Female,Port John,8,Daily,6
1953709,35,Female,Donovanport,8,Daily,6
50542,42,Female,New Corey,16,Weekly,6
1401351,29,Female,Rayside,15,Monthly,7
7933367,28,Female,South Timothy,17,Weekly,7
11111663,44,Male,Samuelfurt,8,Daily,6
7515259,53,Male,Jameshaven,20,Monthly,7
13454225,37,Male,Meyerport,8,Daily,7
14221012,45,Female,Port Briana,17,Weekly,6
6523225,38,Female,Adkinsland,8,Weekly,6
8457349,32,Male,South Davidshire,8,Weekly,7
11888120,55,Female,Kristishire,35,Weekly,7
10514382,48,Male,Lloydstad,8,Monthly,6
8826960,42,Male,Daleshire,8,Daily,9
3589334,52,Female,Port Emily,11,Daily,7
9055589,53,Female,Port Kurt,8,Daily,6
1396864,55,Female,North Kelseymouth,33,Weekly,6
9593128,55,Female,Sethmouth,8,Weekly,6
3999237,29,Male,Brettton,9,Daily,8
16269247,55,Female,Allenberg,16,Weekly,8
2082160,50,Male,Wallacehaven,8,Weekly,8
5508314,45,Male,West Faith,9,Weekly,6
15608629,53,Female,South Brendahaven,14,Weekly,7
3252764,52,Male,Dorseyton,9,Daily,8
9225332,42,Female,Barrerafort,8,Weekly,7
3461900,51,Female,Staceyview,8,Monthly,8
5359616,26,Male,West Robertport,20,Daily,6
14012809,55,Male,Kennedyville,35,Weekly,9
15011794,45,Male,Markchester,19,Weekly,7
10709099,33,Male,Ortizhaven,8,Weekly,9
9436918,26,Male,West Jacobshire,8,Weekly,9
8832658,54,Female,New Timothy,9,Weekly,6
3543264,37,Male,Bretthaven,8,Weekly,7
292396,49,Male,Daytown,8,Daily,7
15907350,55,Male,West Shelia,8,Weekly,8
5263042,46,Female,West Kelly,25,Weekly,6
10652538,55,Female,New Sarah,15,Weekly,6
11759861,49,Female,Lake Ryanfort,18,Weekly,7
8849674,33,Female,Millerville,8,Daily,6
4143916,30,Female,Crystalview,8,Daily,6
2052842,49,Male,Smithborough,8,Weekly,7
11692141,55,Female,Port Makayla,18,Daily,9
16036903,53,Female,New Logan,25,Daily,7
8428879,49,Female,Lake David,8,Daily,9
16196779,55,Male,Jasmineton,8,Monthly,6
13526935,55,Female,West David,20,Daily,6
13639044,42,Male,Hannahfort,8,Daily,7
2482900,55,Male,West Christopherhaven,8,Daily,7
3508305,29,Male,West Brent,8,Daily,6
12425973,33,Female,Eugeneview,8,Daily,8
16058327,55,Male,New Michael,8,Daily,6
7930087,34,Male,Port Susan,8,Weekly,7
315746,30,Female,West Gloria,8,Daily,7
16302138,30,Male,Andreborough,16,Weekly,8
6569118,55,Female,Port Jillfort,8,Daily,7
12717572,48,Male,New Brittanyview,11,Monthly,7
4194683,55,Male,Karenfort,9,Weekly,6
2992058,55,Female,Lake Margarettown,33,Daily,6
16072473,55,Male,West Jennifer,8,Monthly,9
7237586,26,Female,Ryanville,9,Weekly,7
14880659,37,Female,Autumntown,21,Weekly,7
1548319,46,Female,Blackhaven,8,Daily,7
7131759,44,Female,Clarkberg,13,Weekly,7
1097314,39,Female,Barnesland,8,Daily,6
5599096,52,Female,New Robert,9,Weekly,6
9459409,42,Male,South Nicholasview,8,Daily,7
15522163,52,Male,West Jacobton,8,Monthly,6
14371434,45,Male,Summersberg,29,Weekly,7
6049474,47,Male,Jeffreybury,8,Weekly,9
15851748,40,Female,East Joshua,8,Monthly,7
9296639,55,Female,Laurafurt,8,Weekly,7
9504663,41,Female,Tracishire,8,Daily,6
10230110,44,Male,Philipborough,8,Daily,7
6644883,54,Male,Tylerfurt,8,Weekly,9
15091320,55,Female,Pamelaberg,20,Weekly,7
6683189,43,Male,Port Williamfort,17,Weekly,7
11701935,55,Female,Tracistad,8,Daily,6
2824539,55,Female,Richardburgh,22,Weekly,6
2261143,47,Female,South Kristinatown,17,Daily,6
10834154,47,Male,East Amyfurt,8,Daily,6
16118132,54,Female,East Tiffany,13,Weekly,6
13745946,27,Male,Markside,9,Weekly,8
1036410,50,Female,Hudsonmouth,23,Daily,9
13528182,55,Female,Port Annettemouth,16,Weekly,6
1508865,45,Male,Wheelerville,8,Monthly,9
2538305,45,Female,Williamsfort,8,Weekly,6
15580759,50,Female,Pierceton,25,Weekly,7
2901242,50,Male,Timothymouth,11,Monthly,6
16704307,48,Male,Aliciashire,10,Weekly,7
9268666,55,Female,New Nicholasshire,11,Daily,6
14052743,32,Female,Sullivanland,24,Monthly,6
579206,53,Female,Torresburgh,8,Weekly,6
10408936,30,Male,North Heatherville,8,Daily,9
6840637,54,Female,North Hannahbury,17,Weekly,7
15598213,55,Female,Mirandabury,8,Monthly,6
11659839,48,Female,Evanstad,10,Weekly,9
9231144,46,Female,Brittanyfurt,34,Monthly,6
5564432,30,Male,East Jeffrey,8,Weekly,6
14050720,51,Female,Adamhaven,12,Monthly,6
9979007,42,Female,Charlesview,11,Weekly,7
1082076,26,Male,Carrieton,13,Daily,8
7305603,50,Female,Gloriabury,8,Weekly,7
10382343,33,Male,New Brianton,8,Weekly,6
11491061,55,Male,Teresashire,9,Weekly,6
11712267,55,Male,Andrewstad,8,Daily,8
13817904,44,Male,Anthonyberg,14,Daily,6
6666703,53,Male,West James,8,Weekly,8
14030293,52,Female,Melissaton,11,Daily,9
9717281,36,Male,Port Stacyview,25,Monthly,7
16362327,30,Male,Barkerfort,8,Weekly,7
14271245,34,Male,Robertsside,8,Weekly,7
4919049,34,Female,North Brittanymouth,29,Weekly,6
715188,31,Female,Ellisview,11,Weekly,7
7226477,46,Male,Port Raymond,11,Daily,8
1639098,37,Male,Port Melanie,8,Weekly,9
11994630,46,Female,Angelaport,10,Daily,8
11857531,41,Male,Port Richardborough,8,Weekly,6
567640,55,Male,Conniefort,8,Daily,6
13721325,31,Female,Hansenfort,8,Daily,8
6537647,40,Female,North Robert,8,Monthly,9
6403572,49,Male,Adamton,9,Daily,8
9669877,30,Male,East Jenniferfurt,8,Weekly,8
1112281,37,Female,Port Trevor,8,Daily,8
8751639,45,Female,Nathanland,8,Monthly,6
3474157,52,Female,Port Cheryl,10,Daily,6
16698433,55,Male,Lake Stephanie,8,Daily,8
14772459,52,Female,Lindsaytown,8,Daily,7
13152427,55,Female,North Jamesfurt,8,Weekly,6
11010575,37,Male,Scottbury,8,Daily,9
7831033,41,Male,Evanborough,8,Monthly,8
13553639,29,Male,East Jacobtown,16,Weekly,7
6042404,48,Female,South Emilyside,19,Weekly,6
1798976,55,Female,East Anthony,8,Weekly,6
1017037,52,Female,West Angelica,8,Monthly,6
6292936,51,Female,Port Gina,8,Daily,6
14269704,41,Female,Lake Sarahstad,15,Weekly,7
579747,52,Female,Charleschester,13,Daily,6
1825059,47,Female,Wilsonstad,18,Weekly,6
9171835,45,Female,West Richard,8,Weekly,7
11037616,44,Male,Hawkinsburgh,8,Daily,8
2632653,41,Male,Hollyton,10,Daily,7
15292772,31,Female,Juliafort,8,Monthly,6
4811847,32,Male,East Ethanfurt,8,Weekly,6
11571178,46,Male,Thomasside,8,Daily,6
12357605,52,Male,New Debbiefurt,8,Weekly,7
15121262,46,Female,Roberthaven,8,Monthly,7
3954064,42,Male,Drakeland,22,Daily,8
12084442,55,Female,North Raven,32,Monthly,6
10392222,55,Female,Santosmouth,18,Weekly,6
5773593,26,Female,West Elizabeth,8,Weekly,6
854959,43,Male,Lake Carlos,8,Daily,8
1571929,37,Male,Haleyton,8,Monthly,9
2547584,50,Female,Andersonville,8,Monthly,6
10118805,28,Male,Freyview,8,Weekly,7
1105311,34,Male,Scottshire,13,Monthly,7
15671528,54,Male,Greenview,8,Weekly,8
11183655,26,Female,Cortezfort,8,Weekly,7
10551836,45,Male,East Brandon,9,Daily,8
14708421,47,Female,Port Karen,8,Daily,9
11885604,55,Female,Lake Amber,8,Monthly,9
8469671,55,Male,Amberhaven,14,Daily,7
11791437,55,Female,Pottsberg,11,Weekly,6
8150336,38,Male,North Jessicafort,8,Monthly,8
12364678,55,Female,Johnsonberg,14,Daily,6
3952561,55,Male,Guerraville,8,Weekly,8
6517394,54,Male,Jeremyburgh,8,Daily,8
12200945,47,Male,Port Randy,25,Monthly,6
2274652,55,Male,Richardstad,8,Daily,6
15058863,36,Male,Florestown,8,Daily,8
8119573,43,Female,Smithshire,21,Weekly,7
11983266,34,Female,Kathleenmouth,12,Daily,6
10733137,55,Male,Jennifertown,17,Weekly,9
5416267,26,Male,New Elizabethberg,8,Monthly,6
13847389,43,Male,East Kenneth,8,Daily,9
7219213,45,Female,East Katherineville,8,Daily,6
9011302,42,Female,West Tylerstad,15,Monthly,6
10172168,36,Female,Zacharyport,11,Weekly,6
7915228,34,Male,North Ryanmouth,20,Monthly,7
15577451,31,Male,Port Jasonmouth,24,Monthly,7
10231453,52,Male,Lake Ryan,8,Weekly,8
11066837,54,Male,Port Kenneth,8,Weekly,8
7537330,26,Female,Jenningsfort,9,Daily,6
12628909,55,Female,Wilsonhaven,16,Daily,9
4958681,26,Female,Sherrybury,8,Monthly,6
1448202,50,Female,New Ashley,8,Weekly,7
16558569,54,Female,North David,22,Daily,7
3158174,55,Female,South Cindy,12,Monthly,6
13409119,49,Male,Brownview,8,Weekly,9
3876063,45,Male,Joannamouth,15,Monthly,9
14130893,31,Female,Kelseymouth,8,Monthly,7
11461910,43,Female,Christianfurt,10,Daily,9
16630137,55,Male,North Amyberg,8,Daily,9
6094834,43,Female,Christopherville,8,Weekly,6
12156573,42,Female,North Whitney,8,Monthly,6
11855404,39,Male,East Amanda,8,Daily,9
8896828,49,Male,Owentown,8,Monthly,9
16212657,31,Male,Port Elainefurt,12,Daily,9
3196025,41,Male,Anthonytown,8,Weekly,6
227444,45,Male,Georgefurt,8,Weekly,7
14374103,44,Male,Petersonside,10,Weekly,7
7144401,26,Male,Briannaburgh,17,Monthly,8
13664552,41,Female,West Jeromehaven,8,Daily,6
3729054,26,Male,West Donaldchester,14,Weekly,8
15962207,49,Male,Jennifermouth,8,Daily,9
10879593,55,Male,East David,8,Weekly,9
16715765,53,Male,Jonesstad,9,Weekly,6
10277432,43,Female,Scottborough,10,Monthly,9
12930987,35,Male,Higginsborough,8,Weekly,7
8570618,48,Male,Floreston,8,Weekly,9
2524390,45,Male,Mariastad,8,Daily,9
854547,55,Female,North Robert,8,Daily,6
14202622,47,Male,Johnside,10,Daily,9
6084093,55,Female,North Richardbury,27,Weekly,8
11751634,26,Male,Gonzalezbury,8,Daily,9
2860731,48,Female,West Candaceland,8,Monthly,8
7329448,44,Male,Lisafurt,8,Monthly,8
1645294,55,Male,South Tammy,8,Daily,7
10096507,45,Female,South John,8,Weekly,7
7262430,55,Male,West Stephen,8,Daily,9
7834060,55,Male,Robertmouth,15,Monthly,6
2557129,48,Female,South Sarah,22,Weekly,6
12901713,55,Female,North Austin,16,Weekly,6
9336003,55,Female,South Jennifer,26,Weekly,8
6785944,55,Female,South Rachel,8,Daily,8
16763438,45,Female,Jamiechester,8,Monthly,6
14698017,53,Male,South Melindastad,9,Weekly,7
7415080,52,Male,South Michellechester,8,Daily,8
4596758,40,Male,Jonesfurt,33,Weekly,8
6262293,41,Male,Gonzalesland,8,Daily,7
7420076,26,Male,Lopezland,18,Weekly,9
11249905,54,Male,Birdborough,8,Daily,8
15252673,50,Male,South Monicashire,30,Weekly,8
16599009,26,Male,New Michael,9,Monthly,6
1750718,55,Female,Andrewville,8,Monthly,6
12356235,55,Female,South Pamela,8,Daily,6
15118493,55,Male,Port Carol,10,Daily,6
10252843,49,Male,East Davidfort,26,Weekly,8
620721,30,Female,New Courtney,8,Monthly,6
14178980,29,Male,Lake Judy,20,Monthly,9
10729848,49,Female,West James,21,Monthly,6
13348072,26,Male,Evansmouth,8,Daily,6
4203978,53,Female,Karenburgh,12,Monthly,6
4870632,55,Female,East Victoriashire,8,Weekly,6
454962,55,Female,West Grace,8,Daily,8
5081133,44,Female,Powellshire,9,Daily,7
5544426,26,Male,North Madisonton,8,Weekly,9
7029421,33,Female,West Marcusland,8,Monthly,6
434837,55,Female,Birdhaven,10,Weekly,6
4228318,47,Male,South Vincentview,8,Weekly,7
9996355,41,Female,Kellymouth,14,Weekly,6
5518017,55,Male,Christopherton,8,Weekly,7
10101968,39,Male,Sotomouth,20,Monthly,8
11609340,28,Male,New Allen,8,Daily,9
14790068,36,Female,Lake Saraville,16,Monthly,8
8582777,55,Female,North Amyview,8,Daily,6
11428394,48,Female,Robertston,11,Weekly,6
2212516,55,Male,Tamihaven,8,Daily,8
11846132,26,Female,Port Andrew,8,Daily,6
16616837,26,Female,Maryshire,8,Daily,6
16545815,53,Female,South Xavier,11,Monthly,7
14135962,35,Female,North Anthony,8,Daily,6
2535981,28,Male,South Colinberg,8,Weekly,7
11326857,41,Female,Lake Amy,8,Daily,6
1198687,55,Female,South Leslie,10,Daily,6
472732,36,Female,North Philip,8,Monthly,6
5764756,36,Male,Kimberlyview,18,Weekly,8
7007841,39,Female,Port Molly,23,Weekly,6
1422854,45,Male,Johnsonside,18,Daily,7
5620931,33,Female,Port Mike,8,Weekly,6
11301051,45,Male,Lake Amanda,8,Daily,7
489917,52,Male,Murphyburgh,13,Daily,6
9099770,47,Female,Ashleyside,12,Monthly,6
9019363,26,Male,Port Sydneyburgh,8,Weekly,8
6439833,47,Male,Bartonville,8,Weekly,6
16546395,55,Female,Donnaberg,8,Weekly,6
1297532,55,Female,New Jennifer,12,Weekly,6
9753071,55,Female,Lake Eric,8,Daily,6
2018614,55,Female,Brandyborough,8,Daily,6
11424963,55,Female,Fryfurt,8,Daily,6
