Respondent_ID,Age,Gender,City,Income_LPA,Product_Usage,Satisfaction_Score
4736982,34,Female,New Jennifertown,11,Weekly,7
4042744,55,Male,Donovanmouth,34,Daily,9
1876154,55,Male,Lake Ashley,17,Weekly,6
478165,52,Female,North Teresa,31,Monthly,8
6764385,31,Male,East James,16,Monthly,7
4865785,39,Female,New Thomasville,18,Weekly,6
6525920,50,Female,North Charles,26,Weekly,9
8330205,55,Female,Shawnfort,13,Weekly,6
2206170,33,Male,Nelsonton,8,Monthly,6
3668449,55,Male,New Elizabeth,29,Daily,6
4164672,36,Female,New Laurashire,17,Monthly,6
3467140,43,Female,Mackenziefort,8,Weekly,9
9248411,31,Male,Jacksonfurt,24,Monthly,9
15824546,54,Male,Morganville,13,Weekly,8
1892837,54,Male,Josephview,28,Monthly,9
1296866,52,Male,Lake Joyce,24,Monthly,7
289021,26,Female,Kathyberg,23,Monthly,9
13996668,26,Female,Graystad,32,Weekly,8
14876002,41,Male,Johnland,18,Daily,9
14572892,55,Female,Anthonybury,35,Monthly,8
6232809,54,Female,Port Kenneth,35,Weekly,6
8619753,36,Male,Tammyside,23,Daily,6
12417814,55,Female,New Thomas,34,Weekly,6
5435886,55,Female,New Joshuamouth,30,Daily,6
3828774,39,Male,West Stephenborough,8,Weekly,8
15822860,55,Female,Lewisstad,19,Daily,6
13661534,54,Male,East Kylestad,8,Weekly,8
9386020,55,Male,East Markfort,29,Monthly,7
2687168,51,Male,Whitechester,11,Monthly,9
11395895,44,Male,New Yolandaview,13,Monthly,6
3390848,42,Female,West Noahfort,20,Daily,7
1826914,55,Female,South Dennisberg,23,Monthly,7
7775064,52,Female,Anthonyland,14,Weekly,6
2920201,38,Male,Port Jennahaven,16,Daily,6
1947034,37,Female,Karenville,10,Weekly,6
6294695,55,Female,Choiborough,35,Monthly,6
5931875,40,Male,East Jonathan,21,Daily,9
1774561,55,Male,Robinsonshire,10,Weekly,8
5211554,46,Female,Lake Melinda,31,Daily,9
9517054,41,Male,West Keithton,15,Monthly,7
822344,55,Male,Lake Kara,8,Daily,6
11804993,55,Female,Santiagoview,31,Monthly,7
8067893,51,Male,New Davidmouth,12,Monthly,6
12173464,41,Male,Port Randy,20,Weekly,8
15060573,55,Male,Monroeville,11,Weekly,7
15676030,39,Female,North Nicholas,8,Monthly,7
15572967,38,Male,Robertshire,33,Monthly,8
15692258,55,Female,New Rebecca,14,Monthly,6
15533717,55,Female,Port John,35,Monthly,8
16623652,55,Female,Port Samuelborough,18,Weekly,6
2861049,38,Female,Lake Christopherfurt,27,Weekly,8
4862887,55,Female,New Abigail,35,Daily,6
7195261,55,Female,Greenshire,14,Daily,8
2419457,38,Male,Lake Michellefurt,8,Weekly,7
8912979,55,Male,Lake Daniellebury,8,Daily,7
16472932,47,Female,Brittanyfort,8,Weekly,7
1357702,36,Female,South Elizabethmouth,13,Weekly,6
12434452,55,Female,South Anthonymouth,35,Daily,9
3510719,51,Male,Port Stephen,13,Daily,8
16055904,52,Female,Rogerstad,12,Weekly,6
7047836,55,Male,Johnsonberg,23,Monthly,6
12134220,55,Female,Stevenfort,35,Weekly,6
5779699,51,Male,Conniemouth,8,Monthly,6
8992411,55,Female,Kennedystad,35,Weekly,7
4212530,55,Female,Lake Laurenburgh,16,Weekly,6
10551908,47,Male,Martinside,34,Weekly,6
16204992,41,Female,Ryanbury,32,Weekly,7
13682081,34,Female,Robertville,8,Weekly,6
3045840,55,Male,East Aaronland,8,Weekly,7
15735990,55,Male,New Brandon,21,Daily,9
15770673,55,Male,Donnastad,35,Daily,6
4527816,42,Female,Benjaminborough,33,Weekly,7
2216149,35,Female,Bradleyfurt,20,Weekly,6
12326693,54,Female,New Jacob,8,Weekly,6
104421,51,Female,Katherineville,28,Daily,6
8123626,53,Male,Morrisland,15,Weekly,7
1771951,45,Female,South Christopherchester,8,Weekly,6
11383189,55,Female,Wushire,33,Daily,6
4811639,33,Male,New Alexandraton,13,Daily,9
9332046,53,Male,Tonyaberg,19,Weekly,6
13972821,55,Female,West Johnview,24,Daily,6
8111625,47,Female,East Christophershire,8,Monthly,7
2071688,40,Male,East Patriciahaven,21,Monthly,7
1961649,55,Female,Romeroland,14,Daily,7
11941433,55,Female,West Steven,19,Weekly,8
10644306,51,Male,Bryanside,8,Daily,9
12402387,48,Female,Christinashire,10,Weekly,6
771621,45,Female,New Michael,35,Weekly,8
13547228,55,Female,Jamieton,11,Weekly,8
7656200,34,Female,Michaelbury,21,Weekly,9
10721742,26,Male,Davidmouth,28,Weekly,9
1006990,50,Female,Melanieton,14,Weekly,9
14820571,46,Male,North Francisco,16,Monthly,6
6369521,55,Female,North Mary,11,Daily,6
7076617,55,Male,Port Melissaview,29,Monthly,6
12014517,55,Female,Port Samanthaton,24,Weekly,8
13456414,54,Male,New Brian,26,Daily,7
7608451,52,Male,Christopherburgh,8,Weekly,6
7483634,55,Female,Griffithborough,35,Daily,6
10503744,42,Male,Martinburgh,26,Monthly,8
13194528,52,Female,Johnnyside,35,Daily,7
12611232,55,Female,West Joshuahaven,17,Monthly,7
2887837,55,Male,Wadeton,27,Daily,8
3707995,55,Male,Harrisberg,10,Weekly,6
2420437,55,Male,Lake Ryan,31,Monthly,9
7418101,42,Female,Jacobtown,35,Weekly,6
2416953,49,Male,New Alexisshire,8,Daily,6
10748536,28,Female,Caseyside,18,Daily,9
13304489,55,Female,North Shannonchester,9,Daily,6
73975,52,Female,East Cesar,8,Weekly,6
5687472,55,Male,West Mikemouth,35,Weekly,7
7332393,55,Female,South Brandy,8,Weekly,6
11051344,55,Female,Osbornehaven,32,Weekly,6
12146959,55,Male,Brendamouth,8,Monthly,7
6369522,55,Male,New Luis,33,Daily,6
9771019,54,Female,Torrestown,8,Weekly,7
11486779,33,Male,Coxhaven,13,Daily,9
8910111,49,Male,West Jacqueline,16,Weekly,7
186164,49,Female,South Leah,9,Monthly,7
8741459,39,Male,West Michele,20,Daily,7
12203750,43,Male,Espinozaberg,22,Daily,6
13664134,55,Female,Briannamouth,32,Monthly,7
3821694,55,Male,West Bettyburgh,18,Daily,7
10036245,55,Male,New Ashley,17,Daily,6
10232056,55,Female,South Abigailborough,8,Weekly,7
10233092,51,Male,New Gabriellastad,18,Daily,6
4534903,36,Male,South Lydiaview,16,Weekly,6
10363074,53,Male,Port Heatherport,8,Daily,9
3492751,52,Male,Haynesmouth,22,Monthly,6
5008846,55,Female,West Davidshire,12,Weekly,7
4378051,55,Male,North Patriciabury,21,Monthly,6
11876148,55,Female,Port Michelestad,35,Weekly,6
10507175,55,Male,Jennaburgh,35,Daily,8
12685893,47,Female,North Kimberlyport,12,Weekly,6
802364,43,Male,Jonesside,35,Daily,8
1595839,28,Female,New Jenniferland,16,Weekly,6
8519423,52,Female,Lake Jenniferburgh,35,Daily,7
6239867,35,Male,Craigchester,28,Daily,9
3552825,26,Female,Davisfurt,16,Daily,8
12177886,50,Female,Johnnyhaven,16,Weekly,7
4343624,46,Female,Bowenfurt,29,Weekly,7
4819022,53,Male,Jonathanmouth,35,Daily,9
6408427,55,Male,Michaelstad,22,Daily,6
7069276,45,Male,Elizabethstad,35,Monthly,8
5395474,53,Female,Smithport,18,Weekly,6
5274013,38,Male,South Ann,8,Daily,6
3697283,55,Female,Gomezhaven,17,Daily,6
16258909,49,Female,Christopherbury,26,Weekly,8
14131118,51,Female,Gregorymouth,30,Monthly,6
16765776,46,Female,Sherrytown,27,Weekly,8
8158741,55,Female,Josephland,11,Monthly,6
7583129,47,Male,New Maria,10,Daily,9
2390384,47,Male,South Allison,18,Weekly,9
9534365,55,Male,Kanefurt,18,Daily,6
7345191,43,Female,South Jessica,8,Monthly,7
6976576,55,Male,Adamland,31,Weekly,7
6467140,55,Male,Joshuastad,35,Daily,8
4992385,39,Female,Scottstad,9,Weekly,7
2524613,34,Male,South Davidchester,23,Monthly,9
1166084,52,Male,East Cory,24,Daily,8
14196027,55,Female,North Julie,26,Monthly,6
2538742,47,Female,South Ronaldfort,8,Weekly,6
4879951,55,Male,Lake Stacey,35,Daily,7
15421468,52,Female,Morrisonfort,8,Weekly,6
16389013,55,Male,Jamesshire,35,Monthly,9
6184763,55,Male,Port Nicole,24,Daily,6
14116201,55,Female,Jordanville,27,Weekly,8
13416645,55,Male,Port Vanessa,26,Weekly,8
10622009,55,Female,Meltonmouth,8,Monthly,6
7552321,55,Male,East Suzanne,25,Monthly,8
15001098,46,Male,New Victoria,19,Weekly,9
8013507,46,Male,Samuelstad,26,Monthly,6
12098081,44,Male,South Mary,9,Daily,7
7109837,41,Female,Jimmyborough,32,Weekly,9
9992396,44,Male,Hurstburgh,8,Weekly,6
10865973,55,Male,East Chad,19,Weekly,8
4309278,47,Female,New Jared,29,Weekly,7
15629865,53,Female,Port Jeffreyville,24,Weekly,7
4118385,55,Female,Karifurt,35,Weekly,8
2861943,45,Male,Rodriguezstad,35,Weekly,9
3562320,53,Male,North Madelineshire,21,Daily,7
1508835,55,Female,Seanberg,25,Weekly,6
5533244,53,Male,Lake Heather,26,Daily,8
1591629,45,Female,Lake Deanstad,24,Monthly,8
12993970,52,Male,West Richard,34,Monthly,8
3864110,42,Male,Larryside,12,Daily,6
5466815,55,Male,Perkinshaven,35,Daily,6
10692463,55,Female,Franciscostad,35,Monthly,9
10423215,55,Female,Hollystad,35,Weekly,6
15726178,35,Female,Maryborough,10,Weekly,6
16510874,48,Female,South Christopherton,23,Monthly,6
14570964,47,Female,Cochranborough,20,Monthly,7
5789693,50,Female,South Aliceview,28,Daily,7
9183183,55,Female,East Jessica,35,Weekly,8
9434357,50,Female,Adamberg,25,Monthly,7
5573478,40,Male,West Evanfort,8,Weekly,6
4307858,52,Male,Longton,8,Weekly,6
6376505,55,Female,Jacobsberg,35,Monthly,6
3765810,55,Female,Gallegosshire,8,Monthly,8
542664,55,Male,North Lisatown,18,Daily,7
13308595,33,Female,North Charlesport,34,Daily,9
328269,32,Female,Martinezbury,8,Weekly,6
16505969,55,Female,Paulfurt,35,Daily,6
15481107,44,Male,Cortezton,16,Daily,8
4578960,55,Female,Emmatown,23,Weekly,7
2911041,50,Male,Kevinchester,30,Daily,9
12352084,52,Male,Hugheshaven,21,Weekly,9
10691858,42,Female,West Amy,8,Daily,7
11729040,43,Female,Dustinhaven,8,Weekly,9
7316633,53,Female,Markmouth,34,Daily,6
702105,55,Female,West Jared,8,Weekly,8
9605844,45,Male,Charlesport,30,Weekly,6
8111048,55,Male,Nicholsville,35,Weekly,7
3949397,53,Male,Wardshire,35,Daily,7
10479646,55,Male,Lisaland,18,Daily,6
12689357,53,Female,Davisview,33,Daily,8
10361677,42,Male,New Sandra,15,Weekly,9
6996330,40,Male,West Ashley,8,Daily,7
14695521,47,Male,Fostertown,14,Weekly,9
9385384,55,Male,Wallside,15,Daily,7
7839551,55,Female,North Clintonmouth,35,Monthly,6
14206983,55,Female,Port Gabrielleborough,9,Weekly,7
14977937,48,Male,West Lindsey,21,Daily,6
10107128,38,Female,South Travis,35,Weekly,6
14163019,47,Male,Olivershire,35,Weekly,7
11316031,55,Male,New Barryberg,27,Daily,6
531360,39,Male,Edwardsberg,8,Daily,9
8635845,51,Female,North Alexander,16,Weekly,9
9890884,55,Male,Rodriguezborough,35,Monthly,6
7619683,52,Male,Josephberg,17,Daily,7
11365940,35,Male,Silvaville,11,Daily,8
3734126,53,Male,Martinmouth,8,Daily,6
3733089,46,Male,South Alexandramouth,35,Monthly,8
1065589,55,Female,South Steven,34,Daily,7
3821706,45,Female,New Tabitha,30,Weekly,8
8577174,55,Female,New Richard,9,Daily,8
9043633,38,Female,West Judy,18,Monthly,6
9499671,45,Female,New Davidhaven,22,Daily,6
12048007,55,Male,Harmonton,24,Daily,6
13684632,55,Female,Parkerfort,19,Daily,6
253427,55,Female,Newmanfurt,30,Daily,6
14757932,52,Male,Brownborough,35,Monthly,9
1717471,55,Male,Port Jackton,11,Daily,8
9979220,48,Male,Barkerfurt,11,Weekly,8
8979590,51,Female,South Christophermouth,8,Weekly,9
11843159,55,Female,Hillport,20,Daily,7
15101965,36,Female,Michaelfurt,8,Weekly,7
6873367,55,Female,Danielburgh,9,Daily,7
731129,55,Male,East Carol,31,Daily,8
11299148,53,Male,Stephaniefort,33,Daily,7
14379932,53,Male,North Sherriport,30,Monthly,9
4759512,41,Male,Donaldport,8,Weekly,9
12536063,55,Male,North Gary,26,Daily,8
11668966,55,Male,New Annmouth,28,Monthly,8
3203601,54,Female,Waltersbury,32,Daily,7
2546581,55,Female,North Randyville,13,Monthly,7
10700656,54,Male,Aliciaside,8,Weekly,8
5775026,55,Male,Andersonstad,15,Daily,7
2344977,53,Female,Haydenside,29,Weekly,6
11114748,26,Female,Fergusonmouth,27,Weekly,6
6102684,41,Male,Port Jefferybury,8,Daily,9
7148095,55,Male,North Charles,21,Daily,8
6184778,55,Female,Lake Alison,15,Monthly,9
3796998,52,Male,West Isaacfort,8,Weekly,6
4692482,38,Male,Port Scott,16,Weekly,9
9620084,47,Male,West Christopherstad,8,Monthly,6
4267263,45,Male,North Elizabethfurt,8,Weekly,7
14501427,45,Male,Rushfurt,11,Daily,9
8106757,55,Male,Gonzalezport,27,Daily,6
4927961,40,Female,North Frank,18,Weekly,8
5188779,47,Female,Christopherview,27,Weekly,7
15870088,55,Female,Josephshire,24,Weekly,7
13423853,43,Male,Paulfurt,35,Weekly,8
12936372,55,Male,South Lisa,12,Monthly,8
7539981,48,Female,Edwardborough,8,Weekly,6
1702500,55,Female,East Jimmy,16,Weekly,6
1924300,44,Female,Kirkland,8,Monthly,8
11478411,55,Female,Port Maryfort,29,Weekly,6
3913240,39,Female,South Alyssa,27,Monthly,8
16704249,55,Female,New Theresa,30,Weekly,7
15974034,51,Female,Ronaldbury,35,Weekly,8
6290909,48,Male,East Melissa,23,Daily,7
7618163,48,Male,South Chelseyfurt,35,Daily,6
15065340,55,Female,Heatherfort,20,Daily,6
5038710,48,Male,West Jeremyborough,35,Daily,7
208484,55,Female,Clinestad,13,Monthly,6
12763176,26,Female,South Justinside,8,Daily,6
15121818,53,Female,East Mark,33,Monthly,6
8449156,52,Male,Evanfort,16,Weekly,6
13589137,39,Male,Christinaton,10,Daily,7
4708106,45,Male,Brownfort,34,Weekly,6
720768,50,Female,South Jeffrey,31,Weekly,6
13442109,55,Male,East Matthew,30,Weekly,6
12540135,54,Female,North Katelyn,8,Daily,7
9529737,54,Female,Smithfurt,8,Weekly,6
10144006,53,Female,Robertville,8,Weekly,9
10154847,40,Male,Helenmouth,17,Daily,7
1750362,37,Male,Vasquezmouth,35,Daily,6
1418663,31,Female,Ricebury,26,Weekly,6
5427714,55,Male,Tricialand,8,Daily,9
8756475,55,Male,Lake Sandra,35,Daily,8
14961832,50,Male,Ashleyburgh,18,Weekly,6
1386859,39,Male,South Johnchester,23,Daily,8
12450306,51,Male,New Justinport,8,Weekly,6
1964107,41,Female,Jasonmouth,24,Weekly,6
12264821,55,Female,East Christinafurt,25,Weekly,6
14213677,55,Male,West Matthew,8,Monthly,6
73083,45,Female,Lake Kristyville,21,Weekly,7
10540724,55,Male,Lake Jennifer,24,Monthly,7
11986418,38,Female,Lake Katherine,33,Monthly,6
13505344,51,Male,North Patriciaville,19,Daily,9
11351349,55,Female,West Cheryl,17,Daily,6
2484997,42,Female,Michellestad,28,Weekly,7
4607526,34,Female,New Sherry,15,Daily,6
2316002,35,Female,South Kevinshire,21,Monthly,6
1786034,55,Male,Jonestown,29,Monthly,9
16080742,51,Female,North Taramouth,24,Monthly,6
14327016,55,Female,South Eric,20,Daily,7
5517678,55,Male,Bettyport,10,Monthly,8
8086645,54,Male,Dannyshire,8,Weekly,9
1155533,46,Female,Wendyburgh,27,Monthly,7
2118086,53,Male,North Andreaton,25,Monthly,6
15092617,50,Female,New Katrinafort,29,Daily,6
14614742,50,Female,Melissaborough,9,Weekly,8
12585996,46,Female,East Patricia,14,Monthly,8
2218247,55,Male,Port Jenniferton,35,Daily,6
9287377,55,Female,West Kristenmouth,28,Daily,8
8862071,55,Male,Wesleychester,17,Daily,8
11383470,55,Male,West Kathleen,8,Daily,6
16385898,55,Female,East Jeffreyport,29,Weekly,7
7069063,55,Female,East Steventown,15,Weekly,6
3392764,55,Male,New Richard,29,Daily,6
3909986,40,Male,Jessicaside,9,Monthly,8
4000354,49,Female,Port Ann,22,Monthly,9
14452450,34,Male,Paulmouth,16,Daily,6
8744100,55,Male,East Kenneth,15,Daily,6
14557045,48,Female,Salazarburgh,16,Monthly,8
14106365,44,Female,Port Andrewton,13,Daily,7
7691382,43,Female,Campbellton,24,Daily,7
12655381,55,Female,Tonymouth,11,Monthly,7
9778552,39,Male,Johnberg,11,Weekly,7
6983534,55,Female,Jonesmouth,14,Daily,8
11198562,47,Male,Bensonhaven,8,Monthly,7
13370070,26,Male,Carsonstad,32,Weekly,6
997452,53,Female,South Anna,8,Monthly,8
4138161,43,Female,Gallowaychester,8,Weekly,7
12776049,42,Male,North Michaelborough,34,Daily,7
1343250,38,Male,Leahland,8,Daily,9
5675386,39,Female,Hudsonburgh,8,Daily,6
1403552,43,Male,Riversfort,34,Monthly,6
5661577,38,Male,Wardton,15,Daily,6
4532834,55,Male,West Ericton,17,Daily,6
7911814,29,Male,Port Peggy,10,Weekly,7
51152,55,Female,Carterland,28,Weekly,6
6246543,52,Male,South Melinda,25,Daily,8
2177100,48,Female,Port Keithtown,22,Weekly,6
1603895,26,Male,South Grace,8,Monthly,7
409920,55,Male,Hollyberg,8,Weekly,7
7505518,50,Male,Simpsonland,8,Daily,6
4463469,54,Male,West Davidton,8,Daily,6
10481715,53,Female,New Sabrina,34,Weekly,7
3282320,55,Male,North Nicholas,28,Weekly,6
1814518,43,Female,Laurenview,35,Weekly,6
14113232,37,Female,East Brandonside,8,Weekly,6
8610675,55,Female,Lake Markview,25,Monthly,6
15458030,55,Male,West Baileystad,16,Weekly,6
11197860,52,Male,Carriechester,27,Weekly,7
4031080,42,Female,Jeffreyview,30,Weekly,6
12091074,45,Male,South Anthonyport,25,Daily,8
10949918,53,Male,Ramirezview,23,Weekly,9
1567570,55,Male,North Jennifer,8,Monthly,8
8024687,41,Female,Kellyshire,34,Daily,8
7272139,38,Female,Port Kelly,8,Daily,7
7023977,53,Female,South Michaelton,35,Weekly,6
551599,55,Male,Ronaldshire,31,Weekly,6
2397992,53,Male,Nicholasfurt,8,Daily,9
14544609,52,Female,Beckshire,35,Monthly,6
15753713,48,Female,Port Sarahton,8,Daily,6
2608016,55,Male,Brownborough,35,Daily,7
2379786,35,Male,East Donald,20,Daily,6
5180522,55,Female,Carterton,26,Monthly,7
4676135,55,Male,Port Benjamin,31,Weekly,6
3570608,55,Female,North Derrick,19,Weekly,6
3882980,55,Male,Wellsbury,14,Daily,7
9680927,44,Male,New Brianbury,8,Weekly,6
14347069,50,Male,Webstertown,9,Monthly,6
1142089,54,Male,Port Annetown,8,Daily,8
9635821,41,Male,Port Kathleenbury,32,Weekly,8
4735631,55,Male,Larrymouth,26,Daily,6
7021321,39,Male,Robertsland,8,Weekly,7
15631834,47,Male,Kellyhaven,8,Weekly,7
1139868,31,Male,Brittanyside,20,Daily,8
6426722,41,Female,Ashleeville,25,Weekly,8
9672638,53,Male,North Taylor,28,Daily,8
2618782,48,Female,Richardsstad,32,Weekly,6
12529676,55,Female,North Francesbury,35,Daily,8
15263550,43,Male,New Carrie,26,Weekly,8
6905537,55,Male,Lake Taramouth,18,Monthly,9
6337830,51,Male,West Connieburgh,11,Weekly,6
6665968,40,Male,East James,14,Monthly,7
20515,54,Female,Carrollborough,15,Daily,7
5202586,38,Male,Mezaview,14,Weekly,7
16758331,54,Female,Mitchellton,31,Daily,8
795035,55,Female,Port Jamie,15,Monthly,6
5602329,55,Female,South Alanchester,35,Monthly,6
5818818,40,Female,Jenniferberg,8,Daily,8
6476935,45,Male,Port Thomas,35,Weekly,6
3851466,55,Female,East Shanestad,14,Daily,6
1999841,34,Male,North Brianna,8,Weekly,8
6341282,35,Male,South Andrea,18,Daily,7
2234456,34,Female,Lake Austinbury,35,Weekly,6
6753664,55,Male,West Nathanhaven,10,Daily,7
1405664,55,Male,Jenniferville,8,Monthly,8
6611713,55,Female,East Samuel,22,Daily,9
88200,55,Male,Joshualand,8,Daily,9
15529264,26,Male,Port Amandamouth,14,Daily,6
3907804,55,Male,West Shelley,29,Daily,6
14195849,30,Male,West Jeffmouth,8,Monthly,9
895468,37,Female,Blackmouth,32,Weekly,7
3277115,43,Female,Smithhaven,18,Daily,6
4043549,51,Female,Prestonton,25,Daily,6
5204359,34,Male,Castroberg,23,Daily,9
12639139,55,Female,Valenciahaven,34,Daily,6
11774332,55,Female,South Michelle,13,Weekly,6
3210790,50,Male,Raymondside,11,Daily,6
3251517,50,Female,North Savannahberg,13,Daily,8
15874399,55,Male,West Johnmouth,30,Daily,6
14849414,43,Male,Lake Edwardside,27,Monthly,6
4953101,43,Female,Lake Lindsaymouth,8,Weekly,6
4277026,55,Female,New Hayleyside,19,Weekly,6
9977370,43,Male,Kochview,8,Monthly,8
11972074,55,Male,East Tanyaview,30,Daily,6
2629,55,Male,North Katherineton,13,Weekly,7
12342292,26,Male,Jesseshire,20,Monthly,9
10167844,47,Female,New Laura,31,Weekly,8
2881401,47,Male,Mcguireborough,17,Monthly,9
8447096,54,Male,New Deborahmouth,16,Monthly,8
1252269,55,Male,Joshuaport,13,Daily,7
12923155,37,Male,Kingfort,22,Daily,6
9402721,39,Male,Amandamouth,33,Weekly,7
5060969,47,Male,Michelleborough,15,Daily,9
12012186,55,Female,Garzaberg,35,Daily,6
8121577,55,Female,Stricklandmouth,35,Monthly,8
1241699,38,Female,Thomasside,8,Weekly,6
11597451,32,Male,Lake Courtneyberg,14,Daily,9
8227325,48,Male,South Maria,29,Daily,9
1051742,44,Female,North Kimberly,9,Monthly,6
7431913,55,Male,North Karen,18,Daily,8
11972935,42,Female,Port Karitown,16,Monthly,7
11672397,51,Female,Port Todd,35,Weekly,6
16191525,54,Male,Penningtonshire,8,Weekly,6
2754988,45,Male,Kellihaven,34,Monthly,7
9879925,55,Female,West Krista,15,Daily,6
8026316,32,Male,North Sarahberg,34,Weekly,7
4926473,55,Male,West Jamesburgh,12,Daily,8
3130443,55,Female,Ramirezshire,34,Daily,8
15979033,55,Female,South Ericfurt,10,Weekly,6
9313613,52,Female,North Shawnmouth,25,Daily,8
9709287,31,Male,Lake Melissa,9,Weekly,7
1453431,45,Female,Cassidyton,15,Daily,9
9303457,55,Male,East Brittany,21,Monthly,6
8363022,38,Male,Marymouth,8,Weekly,7
11011604,36,Male,Morrowside,8,Weekly,7
16647071,55,Male,North Robin,35,Monthly,6
477414,48,Female,Johnbury,35,Daily,6
8505269,45,Female,Darrellberg,25,Monthly,7
15904138,55,Male,Port Jessicamouth,22,Daily,6
15731119,55,Female,Lake Williamland,8,Weekly,6
648636,55,Male,West Carol,32,Daily,7
4974576,35,Male,Lake Troybury,8,Weekly,7
12632255,48,Female,Davisville,8,Weekly,9
5996746,55,Male,North Andrew,30,Monthly,7
4344577,33,Male,North Crystalmouth,29,Daily,6
11778760,53,Male,Erikburgh,33,Monthly,6
195675,47,Male,Walkerfurt,32,Weekly,6
12662258,52,Male,Courtneytown,20,Monthly,6
15689613,55,Female,Osborneborough,8,Monthly,7
14638558,49,Male,Port Michaelshire,17,Daily,7
10235539,50,Male,Brownmouth,20,Weekly,7
13151934,49,Female,Morenoshire,19,Monthly,8
1927205,41,Male,Johnsonborough,35,Daily,6
12314153,55,Female,New Carolbury,18,Weekly,6
5020735,27,Female,West Madelineland,10,Monthly,6
13639505,55,Female,Donaldhaven,19,Monthly,6
16014582,47,Male,New Rebeccamouth,29,Monthly,6
4544069,51,Male,Curtisborough,22,Daily,7
12531933,47,Female,Josephchester,14,Monthly,6
509622,50,Male,Morganside,19,Daily,8
6164887,37,Male,Chaveztown,8,Weekly,7
3170179,55,Female,East Brandon,26,Monthly,6
8213699,47,Female,Hernandezton,8,Daily,6
4001690,48,Female,Jimenezton,14,Monthly,8
15555391,55,Female,Carterville,33,Daily,8
9853399,49,Female,Port Davidville,31,Weekly,9
10102886,54,Male,Justintown,15,Daily,6
12530085,54,Female,North Davidfurt,8,Monthly,6
14974309,55,Male,South John,11,Monthly,9
15043847,55,Female,West Hunter,9,Daily,6
10662017,55,Male,Port Shawnport,31,Weekly,6
5075263,44,Male,Perezhaven,10,Weekly,6
14340885,55,Female,Crossview,20,Monthly,8
10922833,53,Female,South Dawn,17,Monthly,9
11022500,55,Male,Rebeccabury,8,Weekly,8
15110439,54,Male,New Samantha,13,Weekly,7
8592927,55,Female,South Heather,15,Weekly,6
1340640,55,Male,Parrishchester,22,Daily,6
1124380,55,Female,Martinezfort,24,Weekly,6
4225334,55,Female,Maryside,8,Monthly,8
14773793,51,Male,New Natalie,35,Daily,7
12749171,50,Male,North Jeffreyland,31,Monthly,6
11468318,55,Female,Branchside,25,Daily,6
15638306,55,Male,New Marissa,17,Monthly,8
6589303,55,Female,Port Alicia,35,Weekly,6
12551908,55,Female,East Heatherside,35,Daily,6
13405018,55,Female,Jeffreyville,21,Daily,6
3089085,50,Male,Hallshire,8,Daily,6
1251089,55,Female,Connieshire,32,Weekly,8
13992164,55,Female,Hansonport,18,Weekly,8
11040749,55,Female,West Adam,15,Daily,6
5482828,45,Male,Jesseland,8,Daily,8
12414870,54,Female,Lake Valerieburgh,26,Daily,7
14580494,46,Male,Burtonberg,21,Daily,6
5479927,32,Female,Port Amyville,31,Monthly,6
7607455,55,Female,Sylviamouth,27,Daily,7
14892818,48,Female,South Deanview,33,Daily,6
4677879,44,Male,Lake Daniel,8,Weekly,6
15841199,46,Male,East Karenchester,16,Weekly,7
9107147,43,Female,South Stacy,22,Weekly,7
2590774,55,Male,Tonytown,31,Daily,7
867541,55,Female,North Daniel,17,Weekly,6
11450292,53,Female,Lake Nicoleton,35,Weekly,7
16491764,38,Male,Tuckerfurt,34,Daily,6
958864,51,Female,Lake Charlesmouth,34,Daily,9
15474076,45,Female,South Mary,31,Monthly,8
4402723,55,Male,East Kevin,33,Daily,8
16060973,51,Male,Kimberlystad,23,Daily,6
11877,55,Male,Port Jamie,35,Daily,7
11212621,53,Female,Port Donaldburgh,8,Daily,7
8775537,53,Male,Port Linda,11,Daily,7
4409802,46,Female,South Brianchester,34,Weekly,9
9762038,41,Male,Kristinefurt,28,Daily,9
2403314,52,Male,Lauraville,35,Daily,8
2218970,46,Female,Port Melanieport,18,Daily,7
14566660,53,Female,Herrerafort,34,Weekly,7
14096868,42,Male,Smithport,35,Monthly,6
2501463,44,Female,Lake Frank,8,Monthly,6
3251205,55,Female,South Michellestad,27,Monthly,6
9416885,55,Female,Williamshire,23,Daily,6
5055992,45,Male,Annettefort,19,Daily,9
5688737,55,Male,West Katie,8,Weekly,6
8085346,49,Male,Lozanofort,35,Daily,8
3631951,44,Male,South Kimberly,12,Weekly,9
9072434,55,Male,Lake Johnathan,31,Weekly,8
2654776,55,Male,Robinsonstad,17,Daily,6
15431049,48,Male,Brandyfurt,8,Monthly,8
7185561,55,Male,New Brandonstad,20,Weekly,7
2884184,55,Female,Kennethland,22,Daily,8
12821755,55,Female,North Benjaminmouth,8,Weekly,6
657169,33,Male,West Yvonneton,29,Monthly,7
11427364,55,Female,Craigmouth,17,Weekly,6
13305061,33,Male,Matthewfort,35,Monthly,6
1279321,55,Male,Port Melissatown,18,Daily,7
2553061,55,Female,Gregoryfort,15,Weekly,7
14699322,43,Female,New Wendymouth,8,Weekly,7
14291294,54,Male,North Bryan,29,Monthly,6
1383892,55,Female,Brandonton,8,Weekly,6
2524027,55,Male,Lauraport,14,Daily,6
11141272,37,Male,East Jacobshire,32,Monthly,9
1762922,46,Male,Gravesstad,28,Daily,6
